git_label_serial_number,class_name,code_len,calc_comments_number,entropy,time_from_intro,time_from_last_fix,has_unit_test,num_of_fixes
328,VerifyMountCephFsShareServiceDisabled,75,2,5.59346556444,85,58,0,0
328,TemplateOpenStackKeyringCheck,25,2,4.32385618977,304,304,0,0
328,RabbitMQDirectoryNotLarge,74,0,5.28730700134,728,309,1,0
328,AreAllOSDsRunningOnNCS,68,0,5.35254859932,687,687,0,0
328,IsOSDsWeightOK,151,1,6.03732915953,911,30,0,0
328,Filesystem_is_not_btrfs,51,0,5.15743195949,490,264,0,0
328,IsTimeZoneCorrect,74,1,5.52201058991,904,109,1,0
328,NumberOfThreadsPerCore,32,0,4.72640976556,240,38,0,0
328,IsCephConfExist,97,0,5.72689285984,911,114,0,0
328,ValidationNetworkMaskCheck,187,14,6.77962349855,616,30,0,0
328,ComputeRouteInfo,31,0,4.26033260057,759,514,0,0
328,SystemPodsReadyAndRunning,185,0,6.3490901566,920,30,0,0
328,VmsVirshXML,30,0,4.6150610122,759,759,0,0
328,FluentdDaemonSetReplicasAllRunning,126,3,6.18110206388,619,65,1,0
328,CbisSystemCheckGnocchiCeilometer,128,1,6.1154286577,852,366,1,0
328,heketi_pod_status,119,3,6.07340090649,601,134,0,0
328,IsSmartTestPassed,347,0,6.89440112975,792,148,0,0
328,MySQLDirectoryNotLarge,78,0,5.37420609305,309,309,1,0
328,FSIDCephConfValidator,31,0,4.49404590695,304,304,0,0
328,CephConfServiceNameValid,98,0,5.60160563478,785,114,0,0
328,CheckIptablesSizeUniform,85,0,5.64445505368,820,23,0,0
328,MonitorsCount,152,0,6.21541399133,911,30,0,0
328,CpuIsolated,29,0,4.46109220187,60,38,0,0
328,FlowsDataCollector,225,5,6.42728835296,130,120,1,0
328,TempValidation,145,3,6.24050909409,792,35,0,0
328,CheckEgressGateway,339,0,6.38573310155,385,23,0,0
328,ValidateCephFsKeyringConfigOnNCS,74,0,5.42424098271,289,97,0,0
328,FluentdDaemonSetRunningInAllNodesOrNot,170,9,6.54728951691,619,556,1,0
328,verify_vm_drop_cache,66,0,5.48750188448,120,49,0,0
328,DomIfListInfo,60,0,5.08656924646,759,745,0,0
328,list_of_btel_components_installed,141,1,6.05492048001,618,506,0,0
328,EtcdDefragCronjobValidation,123,2,6.18755024649,322,112,1,0
328,BaseUserConfigValidator,49,8,5.09410219097,814,109,1,0
328,CheckMdsCount,28,1,4.45021206491,774,720,0,0
328,CorosyncConfDataCollector,21,2,3.97541801791,419,419,0,0
328,VmShowInfo,12,0,3.25162916739,759,745,0,0
328,NICSpeed,135,0,6.20730390827,233,38,0,0
328,UnifyHWCheck_on_ncs_edges,46,0,4.78443152127,792,514,0,0
328,FileTrackerCheck,80,0,5.72805590733,889,366,0,0
328,MemoryType,19,0,4.03740119765,238,38,0,0
328,TemplateFSIDCheck,17,0,3.73452166478,304,304,0,0
328,CheckRightSocketNum,96,0,5.74212281965,774,121,0,0
328,IpLinkInfo,39,0,4.41360734707,755,514,0,0
328,NumaSizeMemory,31,0,4.47823219741,240,38,0,0
328,ContainersNcmsPodsReadyAndRunning,205,1,6.44352229548,660,39,0,2
328,CheckDiskUsageOnCriticalObjectives,29,0,4.45764856497,645,35,0,0
328,NetworkInterfaceMTU,163,2,6.24070652817,694,332,0,0
328,CheckMaxProcessesForKeystone,274,0,7.04190644434,249,65,0,0
328,is_cloud_name_in_user_config_correct,46,0,4.6895504783,814,111,0,0
328,RpmdbVerify,49,0,5.08409759922,663,514,0,0
328,NICVendor,26,0,4.39274741045,233,38,0,0
328,validate_dockers_not_exited,250,0,6.88640716964,898,22,0,0
328,computes_memory_check,501,112,6.16369001274,694,514,0,0
328,MariadbBaseValidator,176,0,6.23351281551,322,38,0,0
328,RabbitMQPasswordNeutronValidation,109,2,6.04516932196,279,184,0,0
328,RPMInstalledDatesCheck,121,1,6.08418023475,889,65,0,0
328,NICPortsNames,12,0,3.25162916739,233,38,0,0
328,CephConfCrushLocationExists,291,0,6.72677993686,785,30,0,0
328,NetworkBondCheck,399,10,6.82907371921,853,332,0,0
328,IptablesSizeUniformComputes,41,0,4.72340566315,820,23,0,0
328,DiskVendor,29,0,4.41815728816,240,38,0,0
328,NetworkNetConf,100,0,5.33879200668,616,587,0,0
328,is_keyboard_correct,62,18,4.28608053615,713,111,0,0
328,UnifyHWCheck,125,0,6.17171723693,792,514,0,0
328,KeyringRadosGWConfigCheck,6,0,2.58496250072,304,304,0,0
328,NuageVersionDataCollector,51,2,5.07900058694,575,575,0,0
328,FileTrackerUI,268,0,6.56538246851,359,118,0,0
328,AlertManagerAndCPROClusterIPAccessableOrNot,208,6,6.92528323056,619,63,1,0
328,NumaNICs,71,0,5.26905240101,239,38,0,0
328,are_host_connected,60,0,5.09806851206,820,514,1,0
328,pre_installed_applications_check,128,3,6.07031586465,744,514,0,0
328,PodmanVolumesValidation,83,0,5.42553780114,157,157,0,2
328,HostIPMI,47,0,5.01182768137,727,514,0,0
328,ComputeHypervisorInfo,36,0,4.40182821104,745,514,0,0
328,CephPoolSizeConfigCheck,35,0,4.42200051688,304,304,0,0
328,VerifyAllowedAddressPair,185,0,6.25894943167,385,23,0,0
328,CephOsdTreeWorks,53,0,4.99669616207,813,304,0,0
328,FormattedConfigValidator,18,0,3.725480557,778,778,0,0
328,NodeAreReadyValidetor,170,2,6.31733952148,920,30,1,2
328,VM,43,0,5.10068335935,864,864,1,0
328,CbisSystemCheckGnocchiCeilometerDocker,95,0,6.07281054571,852,451,0,0
328,EtcdDefragmentationCheckInController,277,20,7.23837214137,619,163,0,0
328,NUMA,57,0,5.23639878609,240,199,1,0
328,Mellanox_driver_version_validation,166,0,6.41101583944,311,30,0,0
328,KernelVersion,25,0,4.1834651896,240,38,0,0
328,IsCephHealthOk,101,0,5.68529403219,911,304,0,0
328,VmsStorageInfo,60,0,5.11990257979,756,745,0,0
328,CheckNodeLabels,195,3,6.57272207805,281,111,1,0
328,RootCertificateExpiryValidator,154,0,6.28416762815,168,106,1,0
328,DaemonsetsValidator,43,1,5.17615109186,920,673,0,0
328,AgentsDataCollector,73,0,5.26503312046,130,130,1,0
328,VirshSecretFsidCheck,90,0,5.24697420725,304,304,0,0
328,VerifyIptablesServiceStop,109,4,6.00860645763,437,23,0,0
328,ValidationReadPermissions,265,2,6.78804288216,813,451,0,0
328,JsonFileIsValid,134,0,6.10607084007,315,276,0,0
328,check_neutron_agents,235,0,6.48214543751,792,514,0,0
328,BasicFreeMemoryValidationOnCriticalObjectives,37,0,4.8416252447,645,35,0,0
328,IsolatedCPU,21,0,4.01136504183,60,60,0,0
328,NICFirmware,21,0,4.2018412323,233,38,0,0
328,CephHasOnlyOneConfFile,62,0,5.00590618911,166,166,0,0
328,uc_rpm_list_check,65,1,5.3882250292,889,65,0,0
328,UniformBaremetalPropertiesValidation,184,0,6.18318122334,786,65,0,0
328,DomIfAddressInfo,32,0,4.8125,756,756,0,0
328,IsNuageVersionUniform,97,1,5.65807525006,862,575,0,0
328,IstioVersion,34,0,4.49144335577,126,38,0,0
328,VmFlavor,23,0,4.26269239084,745,526,0,0
328,Hugepage,50,0,4.87856293964,156,156,0,0
328,KeyringOpenstackConfigCheck,6,0,2.58496250072,304,304,0,0
328,RabbitMQCheckOnUC,44,0,4.78553424467,458,458,0,0
328,is_message_of_the_day_correct,54,18,3.83964346508,713,111,0,0
328,CsfAddOn,47,0,4.90853506494,126,126,0,0
328,IPMIControllerManager,6,0,2.58496250072,228,227,0,0
328,KeyringAdminConfigCheck,14,0,3.80735492206,304,304,0,0
328,ProcessorCurrentFrequency,43,1,4.96114847563,240,38,1,0
328,VmsFSIDCheck,115,0,5.86663418112,304,304,0,0
328,RabbitMQUsernamePassword,353,2,6.55965655711,279,245,0,2
328,OvercloudBackupCheck,93,0,5.56492914515,821,59,0,0
328,ValidateAllDaemonsetsScheduled,131,5,6.27592262431,920,514,0,0
328,OsdJournalError,141,0,6.08910476474,847,114,0,0
328,IsConfiguredNetworkAddressCorrect,180,3,6.37550834432,904,109,1,0
328,CheckSwiftDirectorySrv,44,0,4.73215889136,749,100,1,0
328,CheckDiskUsage,113,0,5.64087697189,792,35,1,0
328,validate_cpu_isolation_scheme,35,0,4.51186471768,690,514,0,0
328,IsNtpCorrect,70,0,5.22522283816,904,97,1,0
328,BasicFreeMemoryValidation,162,1,6.01366364553,792,35,0,0
328,CheckMariaDbAdminPodLogs,107,0,5.80391174985,322,38,1,0
328,MYSQLCheck,133,0,5.98333939016,767,241,0,0
328,VirshNetInfo,96,0,5.61114095592,759,514,0,0
328,CompareCorosyncNodeList,87,0,5.78129380839,419,337,0,0
328,PodmanNumLockValidation,91,0,5.58660579057,157,143,0,1
328,PCIInfo,62,0,5.17913586192,756,756,0,0
328,fqdn_resolve,92,3,5.78471229898,744,514,0,0
328,IsHypervisorCidrCorrect,58,1,5.09479715881,904,109,1,0
328,Disk,240,0,6.4786997543,234,30,1,0
328,CpuUsageValidation,77,0,5.59095407294,792,35,0,0
328,IsDnsCorrect,110,0,5.7487264427,904,111,1,0
328,IsOsdDiskConfApplied,196,0,6.53682203235,847,30,0,0
328,CheckPoolSize,102,3,6.05003373947,783,720,0,0
328,CitmVersion,34,0,4.49144335577,126,38,0,0
328,ValidateHasAllBasicDaemonsets,92,2,5.48786399394,920,186,0,0
328,check_galera_is_synced_docker,22,0,4.15239127763,889,276,0,0
328,OvercloudrcPasswordCollector,24,0,4.16829583405,127,127,0,0
328,CephMgrStandbyCheck,93,0,5.3723621628,786,491,0,0
328,KeyringBareMetalConfigCheck,6,0,2.58496250072,304,304,0,0
328,BIOSCheck,162,0,5.83877216994,836,451,0,2
328,has_host_isolated_scheme,37,0,4.62540902848,625,514,0,0
328,RabbitMQQueueNotHuge,152,0,6.41325023524,498,65,0,0
328,IPMIControllerManagerVersion,31,0,4.60726445548,228,38,0,0
328,PodmanVolumes,101,0,5.38714419122,157,157,0,2
328,validate_three_controllers,62,0,5.14816133537,792,704,0,0
328,IsBackupNfsMountpointCorrect,66,0,5.40187333214,904,111,1,0
328,CheckMinOsdNodes,87,0,5.69893135846,760,30,0,0
328,IsOsdAuthSameAsOsdTree,121,0,5.87810158941,783,321,0,0
328,glusterFsInstalledStatus,90,6,5.70274698512,601,366,0,0
328,CephValidation,53,0,4.71562829505,792,114,0,0
328,CPUfreqScalingGovernorValidation,118,0,5.7858132022,750,35,0,0
328,VerifyIpsetListBcmtwhitelist,226,1,6.29529569477,437,23,0,0
328,PerVmInformator,72,0,5.29465347354,769,514,0,0
328,WhereaboutsDuplicateIPAddresses,123,0,5.88683721792,138,138,1,0
328,VmsVcpuInfo,41,0,4.83292334598,759,150,0,0
328,OvsInfo,37,0,4.39864255482,759,756,0,0
328,CheckMonCount,25,0,4.24385618977,774,774,0,0
328,WhereaboutsConfiguration,434,7,7.06685985588,170,138,1,0
328,AirframeRaidController,99,0,5.6110460755,192,192,0,0
328,IptablesSizeUniformStorage,41,0,4.72340566315,820,23,0,0
328,VerifyOsdOpNumThreadsPerShardSSD,105,0,6.08516220524,762,304,0,0
328,validate_no_overlap,82,0,5.4322556268,690,101,0,0
328,VerifyCalicoConflistExistsNonEmpty,108,1,5.67200130401,437,94,0,0
328,ProcessorType,38,0,4.73188434306,239,38,1,0
328,FSIdNovaSecretMultiplePoolsValidator,91,0,5.45022506924,304,304,0,0
328,CephOsdMemoryAllocation,86,0,5.77540233085,762,574,0,0
328,HwRaidControllerCmd,56,0,5.20896608269,192,192,0,1
328,KeyringCephRBDConfigCheck,6,0,2.58496250072,304,304,0,0
328,ValidateNcsCephKeyring,70,0,5.33250533822,289,30,0,0
328,CheckDnsResolutionCbis,88,2,5.79619834618,792,113,1,0
328,check_for_stale_allocations_in_novadb,368,11,6.6091072008,562,31,0,0
328,ClusterResourcesStatus,104,0,5.91886075165,898,65,1,0
328,NCSKeyringConfigCheck,8,0,3.0,304,304,0,0
328,SystemCheckDentryCache,208,0,6.79871867306,506,29,0,0
328,CheckMariadbConnectTimeout,92,1,5.59064689828,524,524,0,0
328,BIOSVersion,26,0,4.46967048737,239,38,0,0
328,CheckPasswordExpiryForOpenStack,19,0,4.03740119765,529,202,0,0
328,StorageTemplateConfigValidator,21,0,3.74899480353,304,304,0,0
328,CheckStackStatus,60,0,5.09806851206,889,65,1,0
328,CephHasConfFile,43,0,4.7285903361,814,304,0,0
328,MonitorsHealth,127,0,6.06173370714,911,121,0,0
328,CheckMultipleMondirs,76,0,5.40267973769,783,722,0,0
328,RebootsDataCollector,95,0,5.57243573989,295,38,0,0
328,EtcdDefragmentationCheckInWorkersEdges,225,13,7.07303323344,619,163,0,0
328,AreBtelPodsTerminatedWithOOMKILLED,87,0,5.65744123806,618,63,0,0
328,check_haproxy,69,0,5.52114293485,722,451,0,0
328,IsGuestsMtuCorrect,71,1,5.32948189475,904,109,1,0
328,TooManyOpenFilesCheck,282,3,6.94430541122,792,264,0,0
328,CheckWhetherZabbixAgentFirewallWorkingAsExpected,75,2,5.68000189771,167,128,0,0
328,HasNovaConf,53,0,5.0864110206,595,514,0,0
328,CalicoNodeStatus,111,0,5.86849919249,437,23,0,0
328,VmsDataCollector,64,0,5.05110850073,130,130,1,0
328,base_config_validator,155,1,5.8385549316,904,109,0,0
328,BaseCephMethodsOnNCS,53,0,5.04100777614,687,506,0,0
328,BIOS,6,0,2.58496250072,231,227,0,0
328,CBISKeyringConfigCheck,9,0,3.16992500144,304,304,0,0
328,check_success_flg_exist,82,0,5.89838756005,889,514,0,0
328,CephSizeConfigValidator,14,0,3.6644977792,304,304,0,0
328,CephSlowRequests,83,0,5.80535012394,762,712,0,0
328,UnifyHWCheck_on_storage,42,0,4.73394874529,792,514,0,0
328,heketi_db_pending_operation,111,4,6.1068626203,601,134,0,0
328,CheckOsdPGLogTuning,181,2,6.30256748643,97,16,0,0
328,ValidateCephRbdKeyringConfigOnNCS,73,0,5.39385584195,289,30,0,0
328,RegexConfValidator,48,0,4.77205520887,304,304,0,0
328,HPRaidController,63,0,5.50887079645,192,192,0,0
328,TemplateAdminKeyringCheck,16,6,2.78063906223,304,304,0,0
328,UnicastDumpFlows,532,0,7.05750334559,130,60,1,0
328,ntpdate_checker,107,5,6.03694289308,792,514,0,0
328,TlsCertificateExpiryValidator,258,0,6.66303947393,562,199,0,0
328,AreInstalledOSDsMatchCephConfigOnNCS,110,0,6.02524004731,687,30,0,0
328,PassthroughWhitelistInNova,67,1,5.39020542158,312,279,1,0
328,VCPU,39,0,4.90707177009,864,864,1,0
328,SpaceNotInAvailabilityZone,75,0,5.69548535716,308,111,1,0
328,security_hardening_info,121,0,5.88345652227,722,249,0,0
328,BIOSFirmware,39,1,5.06091792393,239,38,0,0
328,FSIdNovaSecretValidator,40,0,4.71281489547,304,304,0,0
328,ValidateHttpdServiceUC,60,0,5.17398778809,345,116,1,0
328,CephKeysConfigValidator,132,0,6.18447158145,304,304,0,0
328,IsBackupMinuteCorrect,79,0,5.71635831835,904,109,1,0
328,RedisContainerCheck,116,2,5.84919177092,178,18,0,0
328,CburVersion,34,0,4.49144335577,126,38,0,0
328,FsidInfo,33,0,4.4531888162,304,304,0,0
328,FSIDConfigValidator,6,0,2.58496250072,304,304,0,0
328,heketi_pod_value,105,6,6.1127097133,601,366,0,0
328,Memory,67,0,5.32318713806,238,206,1,0
328,IsUndercloudCidrCorrect,43,0,4.7666245692,904,111,1,0
328,CephFSIDValidation,201,0,6.22163741693,304,304,0,0
328,NICPortsAmount,23,0,4.1757358691,233,38,0,0
328,check_galera_is_synced_base,86,0,5.58481675497,889,65,0,0
328,OpaqueCertificateExpiryValidator,259,0,6.72307253431,562,238,0,0
328,MemoryTotalSize,36,1,4.79465347354,238,38,0,0
328,KeyringCephFSConfigCheck,6,0,2.58496250072,304,304,0,0
328,NoDynamicAddressInIptables,87,0,5.68461972055,232,225,0,0
328,NICModel,26,0,4.39274741045,233,38,0,0
328,validate_dockers_health,75,0,5.77548535716,898,506,0,0
328,heketi_db_inconsistency_check,213,9,7.02333382927,601,134,0,0
328,VmsDiagnostics,21,0,4.2018412323,756,756,0,0
328,ValidateCephTempFilesCount,113,0,6.21195722832,847,712,0,0
328,IsOsdSystemctlValid,146,0,5.95986572458,847,114,0,0
328,ncom_access,91,3,5.88950164562,744,514,0,0
328,CheckRedisHAStatus,180,0,6.40583118824,120,28,1,0
328,CpuSpeedValidation,394,7,7.24762871809,792,35,0,4
328,CephCpuQuotaCheck,71,0,5.60708057003,762,712,0,0
328,Processor,24,0,4.41829583405,241,227,1,0
328,NumberOfPhysicalCoresPerProcessor,33,0,4.77909449808,240,38,0,0
328,UCBackupCheck,288,3,6.80555755523,821,359,0,0
328,is_btel_installed_successfully,42,0,4.73732277982,619,514,0,0
328,DuplicateIP,232,5,6.94800577638,731,437,1,0
328,NICVersion,21,0,4.2018412323,233,38,0,0
328,HarborVersion,34,0,4.49144335577,126,38,0,0
328,ValidateKernelParamsOverwritten,143,0,5.90167199864,156,125,0,0
328,WhereaboutsMissingAllocations,151,0,5.9253058587,138,138,1,0
328,CheckSwiftFilesOvercloud,114,0,5.84944147084,749,408,0,0
329,NetworkInterfaceLinks,157,2,6.18109674622,694,514,1,0
329,CertificateExpiryVerifyBareMetal,123,0,6.01868114135,73,15,0,0
329,RabbitmqBaseClass,77,0,5.60075780673,772,63,0,3
329,AllPodsHasLimits,113,0,5.89536928574,473,63,0,1
329,DiskType,129,2,6.20537262769,240,38,1,0
329,AllNodesHaveRoutesToAPIServer,104,0,6.17419879551,168,119,1,0
329,IsHostUnderlayMtuCorrect,33,0,4.29424601323,904,109,1,0
329,IsBackupHourCorrect,79,0,5.71635831835,904,109,1,0
329,FsidNovaConfValidator,44,0,4.7261438344,304,304,0,0
329,CheckPasswordExpiry,135,0,5.97482925653,529,202,0,0
329,FSIDCinderConfValidator,113,0,5.97975518444,304,304,0,0
329,DiskModel,11,0,3.095795255,240,38,0,0
329,DomMemstatInfo,19,0,4.03740119765,759,759,0,0
329,OperatingSystemVersion,36,0,4.71812882071,240,38,0,0
329,NoZombiesAllowed,98,0,6.03584192623,125,58,1,0
329,UnifyHWCheck_on_ncs_workers,45,0,4.78074198522,792,514,0,0
329,VmImage,23,0,4.26269239084,745,745,0,0
329,KeyringConfigCheck,34,0,4.275414592,304,304,0,0
329,IptablesSizeUniformControllers,41,0,4.72340566315,820,23,0,0
329,MemorySize,11,0,3.095795255,238,38,0,0
329,NetworkInterfaceAddresses,181,3,6.40597648507,862,113,1,0
329,DiskSize,31,0,4.54274832645,240,38,0,0
329,is_host_reachable,45,1,4.9662645529,792,514,0,0
329,check_project_non_ascii_chars,131,0,5.98084612025,184,142,0,0
329,RabbitMQQueueCheck,269,3,6.43268050118,771,23,0,0
329,MemorySpeed,34,0,4.61687460596,238,38,0,0
329,ScaleBlocker,16,0,3.57781953111,704,704,0,0
329,Global,0,0,0.0,19544,19544,0,0
329,CheckMgrCount,25,0,4.24385618977,774,774,0,0
329,BridgesInfo,37,0,4.39864255482,755,514,0,0
329,CheckRpmList,235,3,6.62412810406,889,65,0,0
329,K8DefaultServiceIpDataCollector,69,2,5.41230561595,168,168,1,0
329,VerifyEgressGateway,115,0,6.02599652222,385,23,0,0
329,IsOSDsUp,75,0,5.2809042381,911,114,0,0
329,gluster_db_cluster_check,211,4,6.88130006305,366,134,0,0
329,ValidatePodsRestartedDueToOutofMemory,112,1,6.06473739274,76,69,0,0
329,CheckPerconaXtradbIsSynced,69,2,5.45990289878,127,59,0,0
329,HarborTlsCheck,109,1,6.08636404669,167,143,0,0
329,ValidateBlueprint,1165,0,7.67590913041,241,18,0,0
329,CephPaths,44,0,4.24800050707,807,498,0,0
329,FSIDPuppetConfValidator,55,0,4.9020046594,304,304,0,0
329,VmsPortsList,51,0,5.08419004785,756,745,0,0
329,BTELValidationStatusRequirement,388,7,6.95589149051,619,506,0,3
329,SwiftServiceValidator,456,14,7.24260442312,749,335,0,0
329,BtelVersion,34,0,4.49144335577,126,38,0,0
329,VmsDomInfo,19,0,4.03740119765,759,759,0,0
329,NICBlueprintDataCollector,189,0,6.1481777899,233,38,0,0
329,check_haproxy_config_valid,162,1,6.19090465492,516,65,0,0
329,SelinuxMode,124,0,5.95911623901,656,200,1,0
329,KeyringMultiplePoolConfigCheck,120,0,5.81221416826,304,304,0,0
329,OsdHostsVsCephHosts,156,0,6.12638134715,911,30,0,0
329,OperationsBlocker,148,5,6.22684578478,704,514,0,0
329,validate_cpu_pinning_config,91,0,5.41885415745,690,514,0,0
329,OverlayNetworkCheck,73,6,5.37996955232,616,587,0,0
329,clock_clock_synchronized,142,0,6.06905619059,792,22,0,0
329,check_galera_is_synced,16,0,3.75,898,276,0,0
329,CalicoIpamStatus,153,4,6.27946141221,437,23,0,0
329,VerifyOrphanedPods,67,0,5.49102463803,168,69,0,0
329,validate_no_ntp_in_cbis_21,88,0,5.4242772558,792,514,0,0
329,CheckNetworkAgentHostnameMismatch,72,0,5.57923993182,889,65,1,0
329,GuestValidator,170,0,6.18487986706,864,864,0,0
329,ValidateHWBlueprint,35,0,4.51066917539,206,206,1,0
329,CPU_affinity_base,569,7,7.14659463254,690,60,0,0
329,CheckSrvDirOwner,87,0,5.38083282925,631,111,1,0
329,RabbitMQCheckOnControllers,44,0,4.78553424467,458,458,0,0
329,WhereaboutsMissingPodrefs,135,0,5.98694386411,170,138,1,0
329,InternalServiceNetworkCheck,66,3,5.50636722535,616,30,0,0
329,IsConfiguredVlansCorrect,209,1,6.50244618473,904,109,1,0
329,TooManyProcessesCheck,297,1,6.90550731823,542,264,0,0
329,VerifyMountCephFsShareServiceDisabled,75,2,5.59346556444,85,58,0,0
329,TemplateOpenStackKeyringCheck,25,2,4.32385618977,304,304,0,0
329,RabbitMQDirectoryNotLarge,74,0,5.28730700134,728,309,1,0
329,AreAllOSDsRunningOnNCS,68,0,5.35254859932,687,687,0,0
329,IsOSDsWeightOK,151,1,6.03732915953,911,30,0,0
329,Filesystem_is_not_btrfs,51,0,5.15743195949,490,264,0,0
329,IsTimeZoneCorrect,74,1,5.52201058991,904,109,1,0
329,NumberOfThreadsPerCore,32,0,4.72640976556,240,38,0,0
329,IsCephConfExist,97,0,5.72689285984,911,114,0,0
329,ValidationNetworkMaskCheck,187,14,6.77962349855,616,30,0,0
329,ComputeRouteInfo,31,0,4.26033260057,759,514,0,0
329,SystemPodsReadyAndRunning,185,0,6.3490901566,920,30,0,0
329,VmsVirshXML,30,0,4.6150610122,759,759,0,0
329,FluentdDaemonSetReplicasAllRunning,126,3,6.18110206388,619,65,1,0
329,CbisSystemCheckGnocchiCeilometer,128,1,6.1154286577,852,366,1,0
329,heketi_pod_status,119,3,6.07340090649,601,134,0,0
329,IsSmartTestPassed,347,0,6.89440112975,792,148,0,0
329,MySQLDirectoryNotLarge,78,0,5.37420609305,309,309,1,0
329,FSIDCephConfValidator,31,0,4.49404590695,304,304,0,0
329,CephConfServiceNameValid,98,0,5.60160563478,785,114,0,0
329,CheckIptablesSizeUniform,85,0,5.64445505368,820,23,0,0
329,MonitorsCount,152,0,6.21541399133,911,30,0,0
329,CpuIsolated,29,0,4.46109220187,60,38,0,0
329,FlowsDataCollector,225,5,6.42728835296,130,120,1,0
329,TempValidation,145,3,6.24050909409,792,35,0,0
329,CheckEgressGateway,339,0,6.38573310155,385,23,0,0
329,ValidateCephFsKeyringConfigOnNCS,74,0,5.42424098271,289,97,0,0
329,FluentdDaemonSetRunningInAllNodesOrNot,170,9,6.54728951691,619,556,1,0
329,verify_vm_drop_cache,66,0,5.48750188448,120,49,0,0
329,DomIfListInfo,60,0,5.08656924646,759,745,0,0
329,list_of_btel_components_installed,141,1,6.05492048001,618,506,0,0
329,EtcdDefragCronjobValidation,123,2,6.18755024649,322,112,1,0
329,BaseUserConfigValidator,49,8,5.09410219097,814,109,1,0
329,CheckMdsCount,28,1,4.45021206491,774,720,0,0
329,CorosyncConfDataCollector,21,2,3.97541801791,419,419,0,0
329,VmShowInfo,12,0,3.25162916739,759,745,0,0
329,NICSpeed,135,0,6.20730390827,233,38,0,0
329,UnifyHWCheck_on_ncs_edges,46,0,4.78443152127,792,514,0,0
329,FileTrackerCheck,80,0,5.72805590733,889,366,0,0
329,MemoryType,19,0,4.03740119765,238,38,0,0
329,TemplateFSIDCheck,17,0,3.73452166478,304,304,0,0
329,CheckRightSocketNum,96,0,5.74212281965,774,121,0,0
329,IpLinkInfo,39,0,4.41360734707,755,514,0,0
329,NumaSizeMemory,31,0,4.47823219741,240,38,0,0
329,ContainersNcmsPodsReadyAndRunning,205,1,6.44352229548,660,39,0,2
329,CheckDiskUsageOnCriticalObjectives,29,0,4.45764856497,645,35,0,0
329,NetworkInterfaceMTU,163,2,6.24070652817,694,332,0,0
329,CheckMaxProcessesForKeystone,274,0,7.04190644434,249,65,0,0
329,is_cloud_name_in_user_config_correct,46,0,4.6895504783,814,111,0,0
329,RpmdbVerify,49,0,5.08409759922,663,514,0,0
329,NICVendor,26,0,4.39274741045,233,38,0,0
329,validate_dockers_not_exited,250,0,6.88640716964,898,22,0,0
329,computes_memory_check,501,112,6.16369001274,694,514,0,0
329,MariadbBaseValidator,176,0,6.23351281551,322,38,0,0
329,RabbitMQPasswordNeutronValidation,109,2,6.04516932196,279,184,0,0
329,RPMInstalledDatesCheck,121,1,6.08418023475,889,65,0,0
329,NICPortsNames,12,0,3.25162916739,233,38,0,0
329,CephConfCrushLocationExists,291,0,6.72677993686,785,30,0,0
329,NetworkBondCheck,399,10,6.82907371921,853,332,0,0
329,IptablesSizeUniformComputes,41,0,4.72340566315,820,23,0,0
329,DiskVendor,29,0,4.41815728816,240,38,0,0
329,NetworkNetConf,100,0,5.33879200668,616,587,0,0
329,is_keyboard_correct,62,18,4.28608053615,713,111,0,0
329,UnifyHWCheck,125,0,6.17171723693,792,514,0,0
329,KeyringRadosGWConfigCheck,6,0,2.58496250072,304,304,0,0
329,NuageVersionDataCollector,51,2,5.07900058694,575,575,0,0
329,FileTrackerUI,268,0,6.56538246851,359,118,0,0
329,AlertManagerAndCPROClusterIPAccessableOrNot,208,6,6.92528323056,619,63,1,0
329,NumaNICs,71,0,5.26905240101,239,38,0,0
329,are_host_connected,60,0,5.09806851206,820,514,1,0
329,pre_installed_applications_check,128,3,6.07031586465,744,514,0,0
329,PodmanVolumesValidation,83,0,5.42553780114,157,157,0,2
329,HostIPMI,47,0,5.01182768137,727,514,0,0
329,ComputeHypervisorInfo,36,0,4.40182821104,745,514,0,0
329,CephPoolSizeConfigCheck,35,0,4.42200051688,304,304,0,0
329,VerifyAllowedAddressPair,185,0,6.25894943167,385,23,0,0
329,CephOsdTreeWorks,53,0,4.99669616207,813,304,0,0
329,FormattedConfigValidator,18,0,3.725480557,778,778,0,0
329,NodeAreReadyValidetor,170,2,6.31733952148,920,30,1,2
329,VM,43,0,5.10068335935,864,864,1,0
329,CbisSystemCheckGnocchiCeilometerDocker,95,0,6.07281054571,852,451,0,0
329,EtcdDefragmentationCheckInController,277,20,7.23837214137,619,163,0,0
329,NUMA,57,0,5.23639878609,240,199,1,0
329,Mellanox_driver_version_validation,166,0,6.41101583944,311,30,0,0
329,KernelVersion,25,0,4.1834651896,240,38,0,0
329,IsCephHealthOk,101,0,5.68529403219,911,304,0,0
329,VmsStorageInfo,60,0,5.11990257979,756,745,0,0
329,CheckNodeLabels,195,3,6.57272207805,281,111,1,0
329,RootCertificateExpiryValidator,154,0,6.28416762815,168,106,1,0
329,DaemonsetsValidator,43,1,5.17615109186,920,673,0,0
329,AgentsDataCollector,73,0,5.26503312046,130,130,1,0
329,VirshSecretFsidCheck,90,0,5.24697420725,304,304,0,0
329,VerifyIptablesServiceStop,109,4,6.00860645763,437,23,0,0
